,Board State,Score,Best Move,Depth
317,"((1, -1, 0), (-1, 1, 1), (-1, 1, 0))",0,"(2, 2)",7
318,"((1, -1, 0), (-1, 1, 1), (-1, 0, 0))",2,"(2, 2)",6
319,"((1, -1, 0), (-1, 1, 1), (1, -1, -1))",2,"(0, 2)",8
320,"((1, -1, 0), (-1, 1, 1), (1, -1, 0))",2,"(0, 2)",7
321,"((1, -1, 0), (-1, 1, 1), (0, -1, 0))",2,"(0, 2)",6
322,"((1, -1, 0), (-1, 1, 1), (1, 0, -1))",0,"(0, 2)",7
323,"((1, -1, 0), (-1, 1, 1), (0, 1, -1))",0,"(0, 2)",7
324,"((1, -1, 0), (-1, 1, 1), (0, 0, -1))",0,"(0, 2)",6
325,"((1, -1, 0), (-1, 1, 1), (0, 0, 0))",0,"(2, 2)",5
326,"((1, -1, 0), (-1, 1, -1), (1, 1, -1))",2,"(0, 2)",8
327,"((1, -1, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 2)",7
328,"((1, -1, 0), (-1, 1, -1), (1, 0, 0))",2,"(0, 2)",6
329,"((1, -1, 0), (-1, 1, 0), (1, -1, 0))",2,"(0, 2)",6
330,"((1, -1, 0), (-1, 1, 0), (1, 1, -1))",0,"(0, 2)",7
331,"((1, -1, 0), (-1, 1, 0), (1, 0, -1))",2,"(0, 2)",6
332,"((1, -1, 0), (-1, 1, 0), (1, 0, 0))",2,"(0, 2)",5
333,"((1, -1, 0), (-1, 1, -1), (0, 1, 0))",2,"(0, 2)",6
334,"((1, -1, 0), (-1, 1, 0), (-1, 1, 0))",2,"(2, 2)",6
335,"((1, -1, 0), (-1, 1, 0), (0, 1, -1))",0,"(0, 2)",6
336,"((1, -1, 0), (-1, 1, 0), (0, 1, 0))",0,"(2, 2)",5
337,"((1, -1, 0), (-1, 1, 0), (0, 0, 0))",2,"(0, 2)",4
338,"((1, -1, 0), (0, 1, -1), (1, -1, 0))",2,"(0, 2)",6
339,"((1, -1, 0), (0, 1, -1), (1, 1, -1))",-2,"(0, 2)",7
340,"((1, -1, 0), (0, 1, -1), (1, 0, -1))",2,"(0, 2)",6
341,"((1, -1, 0), (0, 1, -1), (1, 0, 0))",2,"(0, 2)",5
342,"((1, -1, 0), (0, 1, -1), (-1, 1, 0))",2,"(2, 2)",6
343,"((1, -1, 0), (0, 1, -1), (0, 1, -1))",0,"(0, 2)",6
344,"((1, -1, 0), (0, 1, -1), (0, 1, 0))",0,"(2, 2)",5
345,"((1, -1, 0), (0, 1, -1), (0, 0, 0))",2,"(0, 2)",4
346,"((1, -1, 0), (0, 1, 1), (-1, -1, 0))",2,"(1, 0)",6
347,"((1, -1, 0), (0, 1, 1), (-1, 1, -1))",0,"(1, 0)",7
348,"((1, -1, 0), (0, 1, 1), (-1, 0, -1))",2,"(1, 0)",6
349,"((1, -1, 0), (0, 1, 1), (-1, 0, 0))",2,"(0, 2)",5
350,"((1, -1, 0), (0, 1, 0), (-1, 1, -1))",0,"(0, 2)",6
351,"((1, -1, 0), (0, 1, 0), (-1, 1, 0))",0,"(2, 2)",5
352,"((1, -1, 0), (0, 1, 0), (-1, 0, 0))",2,"(1, 0)",4
353,"((1, -1, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 2)",7
354,"((1, -1, 0), (0, 1, 1), (0, -1, -1))",2,"(1, 0)",6
355,"((1, -1, 0), (0, 1, 1), (0, -1, 0))",2,"(0, 2)",5
356,"((1, -1, 0), (0, 1, 0), (1, -1, -1))",2,"(0, 2)",6
357,"((1, -1, 0), (0, 1, 0), (1, -1, 0))",2,"(0, 2)",5
358,"((1, -1, 0), (0, 1, 0), (0, -1, 0))",2,"(0, 2)",4
359,"((1, -1, 0), (0, 1, 1), (0, 0, -1))",0,"(1, 0)",5
360,"((1, -1, 0), (0, 1, 0), (1, 0, -1))",2,"(0, 2)",5
361,"((1, -1, 0), (0, 1, 0), (0, 1, -1))",0,"(0, 2)",5
362,"((1, -1, 0), (0, 1, 0), (0, 0, -1))",2,"(1, 0)",4
363,"((1, -1, 0), (0, 1, 0), (0, 0, 0))",2,"(0, 2)",3
364,"((1, -1, -1), (-1, -1, 1), (1, 1, 0))",2,"(2, 2)",8
365,"((1, -1, -1), (-1, 0, 1), (1, 1, -1))",0,"(1, 1)",8
366,"((1, -1, -1), (-1, 0, 1), (1, 1, 0))",0,"(2, 2)",7
367,"((1, -1, -1), (-1, -1, 1), (1, 0, 1))",2,"(2, 1)",8
368,"((1, -1, -1), (-1, 0, 1), (1, -1, 1))",2,"(1, 1)",8
369,"((1, -1, -1), (-1, 0, 1), (1, 0, 1))",2,"(1, 1)",7
370,"((1, -1, -1), (-1, 0, 1), (1, 0, 0))",2,"(2, 2)",6
371,"((1, -1, -1), (0, -1, 1), (1, 1, -1))",2,"(1, 0)",8
372,"((1, -1, -1), (0, -1, 1), (1, 1, 0))",2,"(1, 0)",7
373,"((1, -1, -1), (0, -1, 1), (1, 0, 1))",-2,"(2, 1)",7
374,"((1, -1, -1), (0, -1, 1), (1, 0, 0))",2,"(1, 0)",6
375,"((1, -1, -1), (0, 0, 1), (1, -1, 1))",-2,"(1, 1)",7
376,"((1, -1, -1), (0, 0, 1), (1, -1, 0))",2,"(1, 0)",6
377,"((1, -1, -1), (0, 0, 1), (1, 1, -1))",0,"(1, 0)",7
378,"((1, -1, -1), (0, 0, 1), (1, 0, -1))",2,"(1, 0)",6
379,"((1, -1, -1), (0, 0, 1), (1, 0, 0))",2,"(1, 0)",5
380,"((1, -1, -1), (-1, -1, 1), (0, 1, 1))",2,"(2, 0)",8
381,"((1, -1, -1), (-1, 0, 1), (-1, 1, 1))",2,"(1, 1)",8
382,"((1, -1, -1), (-1, 0, 1), (0, 1, 1))",2,"(1, 1)",7
383,"((1, -1, -1), (-1, 0, 1), (0, 1, 0))",2,"(2, 2)",6
384,"((1, -1, -1), (0, -1, 1), (0, 1, 1))",-2,"(2, 0)",7
385,"((1, -1, -1), (0, -1, 1), (0, 1, 0))",2,"(2, 0)",6
386,"((1, -1, -1), (0, 0, 1), (-1, 1, 1))",-2,"(1, 1)",7
387,"((1, -1, -1), (0, 0, 1), (-1, 1, 0))",2,"(1, 1)",6
388,"((1, -1, -1), (0, 0, 1), (0, 1, -1))",2,"(1, 0)",6
389,"((1, -1, -1), (0, 0, 1), (0, 1, 0))",2,"(1, 0)",5
390,"((1, -1, -1), (-1, 0, 1), (0, 0, 1))",2,"(1, 1)",6
391,"((1, -1, -1), (0, -1, 1), (0, 0, 1))",-2,"(1, 0)",6
392,"((1, -1, -1), (0, 0, 1), (-1, 0, 1))",2,"(1, 1)",6
393,"((1, -1, -1), (0, 0, 1), (0, -1, 1))",2,"(1, 1)",6
394,"((1, -1, -1), (0, 0, 1), (0, 0, 1))",-2,"(1, 1)",5
395,"((1, -1, -1), (0, 0, 1), (0, 0, 0))",2,"(1, 0)",4
396,"((1, -1, 0), (-1, -1, 1), (1, 1, -1))",0,"(0, 2)",8
397,"((1, -1, 0), (-1, -1, 1), (1, 1, 0))",0,"(2, 2)",7
398,"((1, -1, 0), (-1, -1, 1), (1, 0, 1))",-2,"(2, 1)",7
399,"((1, -1, 0), (-1, -1, 1), (1, 0, 0))",0,"(2, 1)",6
400,"((1, -1, 0), (-1, 0, 1), (1, -1, 1))",-2,"(1, 1)",7
401,"((1, -1, 0), (-1, 0, 1), (1, -1, 0))",2,"(1, 1)",6
402,"((1, -1, 0), (-1, 0, 1), (1, 1, -1))",0,"(0, 2)",7
403,"((1, -1, 0), (-1, 0, 1), (1, 0, -1))",0,"(0, 2)",6
404,"((1, -1, 0), (-1, 0, 1), (1, 0, 0))",0,"(1, 1)",5
405,"((1, -1, 0), (-1, -1, 1), (-1, 1, 1))",2,"(0, 2)",8
406,"((1, -1, 0), (-1, -1, 1), (0, 1, 1))",2,"(0, 2)",7
407,"((1, -1, 0), (-1, -1, 1), (0, 1, 0))",2,"(2, 2)",6
408,"((1, -1, 0), (-1, 0, 1), (-1, 1, 1))",2,"(0, 2)",7
409,"((1, -1, 0), (-1, 0, 1), (-1, 1, 0))",2,"(2, 2)",6
410,"((1, -1, 0), (-1, 0, 1), (0, 1, -1))",0,"(0, 2)",6
411,"((1, -1, 0), (-1, 0, 1), (0, 1, 0))",0,"(2, 2)",5
412,"((1, -1, 0), (-1, -1, 1), (0, 0, 1))",2,"(0, 2)",6
413,"((1, -1, 0), (-1, 0, 1), (-1, 0, 1))",2,"(0, 2)",6
414,"((1, -1, 0), (-1, 0, 1), (0, -1, 1))",2,"(0, 2)",6
415,"((1, -1, 0), (-1, 0, 1), (0, 0, 1))",2,"(0, 2)",5
416,"((1, -1, 0), (-1, 0, 1), (0, 0, 0))",2,"(2, 2)",4
417,"((1, -1, 0), (0, -1, 1), (1, 1, -1))",0,"(1, 0)",7
418,"((1, -1, 0), (0, -1, 1), (1, 0, -1))",2,"(1, 0)",6
419,"((1, -1, 0), (0, -1, 1), (1, 0, 0))",-2,"(2, 1)",5
420,"((1, -1, 0), (0, -1, 1), (-1, 1, 1))",-2,"(0, 2)",7
421,"((1, -1, 0), (0, -1, 1), (-1, 1, 0))",0,"(0, 2)",6
422,"((1, -1, 0), (0, -1, 1), (0, 1, -1))",0,"(0, 2)",6
423,"((1, -1, 0), (0, -1, 1), (0, 1, 0))",0,"(2, 0)",5
424,"((1, -1, 0), (0, -1, 1), (-1, 0, 1))",2,"(0, 2)",6
425,"((1, -1, 0), (0, -1, 1), (0, 0, 1))",-2,"(0, 2)",5
426,"((1, -1, 0), (0, -1, 1), (0, 0, 0))",0,"(2, 1)",4
427,"((1, -1, 0), (0, 0, 1), (-1, 1, -1))",0,"(0, 2)",6
428,"((1, -1, 0), (0, 0, 1), (-1, 1, 0))",0,"(1, 1)",5
429,"((1, -1, 0), (0, 0, 1), (-1, -1, 1))",2,"(0, 2)",6
430,"((1, -1, 0), (0, 0, 1), (-1, 0, 1))",2,"(0, 2)",5
431,"((1, -1, 0), (0, 0, 1), (-1, 0, 0))",2,"(1, 1)",4
432,"((1, -1, 0), (0, 0, 1), (1, -1, -1))",2,"(1, 0)",6
433,"((1, -1, 0), (0, 0, 1), (1, -1, 0))",-2,"(1, 1)",5
434,"((1, -1, 0), (0, 0, 1), (0, -1, 1))",-2,"(1, 1)",5
435,"((1, -1, 0), (0, 0, 1), (0, -1, 0))",2,"(1, 1)",4
436,"((1, -1, 0), (0, 0, 1), (1, 0, -1))",0,"(1, 0)",5
437,"((1, -1, 0), (0, 0, 1), (0, 1, -1))",0,"(1, 0)",5
438,"((1, -1, 0), (0, 0, 1), (0, 0, -1))",2,"(1, 0)",4
439,"((1, -1, 0), (0, 0, 1), (0, 0, 0))",0,"(1, 1)",3
440,"((1, -1, -1), (-1, 0, 0), (1, 1, 0))",2,"(2, 2)",6
441,"((1, -1, -1), (0, -1, 0), (1, 1, 0))",2,"(1, 0)",6
442,"((1, -1, -1), (0, 0, -1), (1, 1, 0))",2,"(1, 0)",6
443,"((1, -1, -1), (0, 0, 0), (1, 1, -1))",2,"(1, 0)",6
444,"((1, -1, -1), (0, 0, 0), (1, 1, 0))",2,"(1, 0)",5
445,"((1, -1, -1), (-1, 0, 0), (1, 0, 1))",2,"(1, 1)",6
446,"((1, -1, -1), (0, -1, 0), (1, 0, 1))",2,"(1, 0)",6
447,"((1, -1, -1), (0, 0, -1), (1, 0, 1))",2,"(1, 0)",6
448,"((1, -1, -1), (0, 0, 0), (1, -1, 1))",2,"(1, 0)",6
449,"((1, -1, -1), (0, 0, 0), (1, 0, 1))",2,"(1, 0)",5
450,"((1, -1, -1), (0, 0, 0), (1, 0, 0))",2,"(1, 0)",4
451,"((1, -1, 0), (-1, -1, 0), (1, 1, 0))",2,"(2, 2)",6
452,"((1, -1, 0), (-1, 0, -1), (1, 1, 0))",2,"(1, 1)",6
453,"((1, -1, 0), (-1, 0, 0), (1, 1, -1))",0,"(0, 2)",6
454,"((1, -1, 0), (-1, 0, 0), (1, 1, 0))",0,"(2, 2)",5
455,"((1, -1, 0), (-1, -1, 0), (1, 0, 1))",2,"(2, 1)",6
456,"((1, -1, 0), (-1, 0, -1), (1, 0, 1))",2,"(1, 1)",6
457,"((1, -1, 0), (-1, 0, 0), (1, -1, 1))",2,"(1, 1)",6
458,"((1, -1, 0), (-1, 0, 0), (1, 0, 1))",2,"(0, 2)",5
459,"((1, -1, 0), (-1, 0, 0), (1, 0, 0))",2,"(1, 1)",4
460,"((1, -1, 0), (0, -1, -1), (1, 1, 0))",2,"(1, 0)",6
461,"((1, -1, 0), (0, -1, 0), (1, 1, -1))",2,"(1, 0)",6
462,"((1, -1, 0), (0, -1, 0), (1, 1, 0))",2,"(0, 2)",5
463,"((1, -1, 0), (0, -1, -1), (1, 0, 1))",2,"(1, 0)",6
464,"((1, -1, 0), (0, -1, 0), (1, 0, 1))",-2,"(2, 1)",5
465,"((1, -1, 0), (0, -1, 0), (1, 0, 0))",2,"(1, 0)",4
466,"((1, -1, 0), (0, 0, -1), (1, 1, -1))",2,"(0, 2)",6
467,"((1, -1, 0), (0, 0, -1), (1, 1, 0))",2,"(0, 2)",5
468,"((1, -1, 0), (0, 0, -1), (1, -1, 1))",2,"(1, 0)",6
469,"((1, -1, 0), (0, 0, -1), (1, 0, 1))",2,"(0, 2)",5
470,"((1, -1, 0), (0, 0, -1), (1, 0, 0))",2,"(0, 2)",4
471,"((1, -1, 0), (0, 0, 0), (1, -1, 1))",-2,"(1, 1)",5
472,"((1, -1, 0), (0, 0, 0), (1, -1, 0))",2,"(1, 0)",4
473,"((1, -1, 0), (0, 0, 0), (1, 1, -1))",0,"(1, 0)",5
474,"((1, -1, 0), (0, 0, 0), (1, 0, -1))",2,"(0, 2)",4
475,"((1, -1, 0), (0, 0, 0), (1, 0, 0))",2,"(0, 2)",3
476,"((1, -1, -1), (-1, 0, 0), (0, 1, 1))",2,"(1, 1)",6
477,"((1, -1, -1), (0, -1, 0), (0, 1, 1))",2,"(2, 0)",6
478,"((1, -1, -1), (0, 0, -1), (0, 1, 1))",2,"(1, 0)",6
479,"((1, -1, -1), (0, 0, 0), (-1, 1, 1))",2,"(1, 1)",6
480,"((1, -1, -1), (0, 0, 0), (0, 1, 1))",2,"(1, 0)",5
481,"((1, -1, -1), (0, 0, 0), (0, 1, 0))",2,"(1, 0)",4
482,"((1, -1, 0), (-1, -1, 0), (0, 1, 1))",2,"(1, 2)",6
483,"((1, -1, 0), (-1, 0, -1), (0, 1, 1))",2,"(1, 1)",6
484,"((1, -1, 0), (-1, 0, 0), (-1, 1, 1))",2,"(0, 2)",6
485,"((1, -1, 0), (-1, 0, 0), (0, 1, 1))",2,"(0, 2)",5
486,"((1, -1, 0), (-1, 0, 0), (0, 1, 0))",2,"(2, 2)",4
487,"((1, -1, 0), (0, -1, -1), (0, 1, 1))",2,"(2, 0)",6
488,"((1, -1, 0), (0, -1, 0), (-1, 1, 1))",0,"(0, 2)",6
489,"((1, -1, 0), (0, -1, 0), (0, 1, 1))",0,"(2, 0)",5
490,"((1, -1, 0), (0, -1, 0), (0, 1, 0))",2,"(2, 0)",4
491,"((1, -1, 0), (0, 0, -1), (-1, 1, 1))",2,"(1, 1)",6
492,"((1, -1, 0), (0, 0, -1), (0, 1, 1))",2,"(0, 2)",5
493,"((1, -1, 0), (0, 0, -1), (0, 1, 0))",2,"(2, 0)",4
494,"((1, -1, 0), (0, 0, 0), (-1, 1, 1))",0,"(1, 1)",5
495,"((1, -1, 0), (0, 0, 0), (-1, 1, 0))",0,"(0, 2)",4
496,"((1, -1, 0), (0, 0, 0), (0, 1, -1))",0,"(0, 2)",4
497,"((1, -1, 0), (0, 0, 0), (0, 1, 0))",0,"(2, 0)",3
498,"((1, -1, -1), (0, 0, 0), (0, 0, 1))",2,"(1, 0)",4
499,"((1, -1, 0), (-1, 0, 0), (0, 0, 1))",2,"(0, 2)",4
500,"((1, -1, 0), (0, -1, 0), (0, 0, 1))",0,"(2, 1)",4
501,"((1, -1, 0), (0, 0, -1), (0, 0, 1))",2,"(1, 0)",4
502,"((1, -1, 0), (0, 0, 0), (-1, 0, 1))",2,"(0, 2)",4
503,"((1, -1, 0), (0, 0, 0), (0, -1, 1))",2,"(1, 1)",4
504,"((1, -1, 0), (0, 0, 0), (0, 0, 1))",0,"(1, 1)",3
505,"((1, -1, 0), (0, 0, 0), (0, 0, 0))",2,"(1, 0)",2
506,"((1, 1, -1), (-1, 1, -1), (1, -1, 0))",2,"(2, 2)",8
507,"((1, 1, -1), (-1, 1, -1), (1, 0, 0))",-2,"(2, 2)",7
508,"((1, 1, -1), (-1, 1, -1), (0, 0, 0))",2,"(2, 1)",6
509,"((1, 1, -1), (-1, 1, 1), (-1, -1, 0))",2,"(2, 2)",8
510,"((1, 1, -1), (-1, 1, 1), (-1, 0, -1))",2,"(2, 1)",8
511,"((1, 1, -1), (-1, 1, 1), (-1, 0, 0))",2,"(2, 1)",7
512,"((1, 1, -1), (-1, 1, 0), (-1, 0, 0))",2,"(1, 2)",6
513,"((1, 1, -1), (-1, 1, 1), (0, -1, -1))",0,"(2, 0)",8
514,"((1, 1, -1), (-1, 1, 1), (0, -1, 0))",0,"(2, 2)",7
515,"((1, 1, -1), (-1, 1, 0), (1, -1, -1))",0,"(1, 2)",8
516,"((1, 1, -1), (-1, 1, 0), (1, -1, 0))",0,"(2, 2)",7
517,"((1, 1, -1), (-1, 1, 0), (0, -1, 0))",2,"(2, 2)",6
518,"((1, 1, -1), (-1, 1, 1), (0, 0, -1))",0,"(2, 1)",7
519,"((1, 1, -1), (-1, 1, 0), (1, 0, -1))",-2,"(1, 2)",7
520,"((1, 1, -1), (-1, 1, 0), (0, 0, -1))",2,"(2, 1)",6
521,"((1, 1, -1), (-1, 1, 0), (0, 0, 0))",2,"(1, 2)",5
522,"((1, 1, -1), (-1, -1, 1), (1, -1, 0))",0,"(2, 2)",8
523,"((1, 1, -1), (-1, -1, 1), (1, 0, -1))",0,"(2, 1)",8
524,"((1, 1, -1), (-1, -1, 1), (1, 0, 0))",0,"(2, 1)",7
525,"((1, 1, -1), (-1, -1, 1), (0, 1, -1))",0,"(2, 0)",8
526,"((1, 1, -1), (-1, -1, 1), (0, 1, 0))",-2,"(2, 0)",7
527,"((1, 1, -1), (-1, -1, 1), (0, -1, 1))",0,"(2, 0)",8
528,"((1, 1, -1), (-1, -1, 1), (0, 0, 1))",-2,"(2, 0)",7
529,"((1, 1, -1), (-1, -1, 1), (0, 0, 0))",0,"(2, 0)",6
530,"((1, 1, -1), (-1, 0, 1), (-1, 1, -1))",2,"(1, 1)",8
531,"((1, 1, -1), (-1, 0, 1), (-1, 1, 0))",-2,"(1, 1)",7
532,"((1, 1, -1), (-1, 0, 1), (-1, -1, 1))",2,"(1, 1)",8
533,"((1, 1, -1), (-1, 0, 1), (-1, 0, 1))",-2,"(1, 1)",7
534,"((1, 1, -1), (-1, 0, 1), (-1, 0, 0))",2,"(1, 1)",6
535,"((1, 1, -1), (-1, 0, 1), (1, -1, -1))",0,"(1, 1)",8
536,"((1, 1, -1), (-1, 0, 1), (1, -1, 0))",0,"(1, 1)",7
537,"((1, 1, -1), (-1, 0, 1), (0, -1, 1))",0,"(1, 1)",7
538,"((1, 1, -1), (-1, 0, 1), (0, -1, 0))",0,"(1, 1)",6
539,"((1, 1, -1), (-1, 0, 1), (1, 0, -1))",0,"(1, 1)",7
540,"((1, 1, -1), (-1, 0, 1), (0, 1, -1))",0,"(1, 1)",7
541,"((1, 1, -1), (-1, 0, 1), (0, 0, -1))",0,"(1, 1)",6
542,"((1, 1, -1), (-1, 0, 1), (0, 0, 0))",0,"(1, 1)",5
543,"((1, 1, -1), (-1, -1, 0), (1, 1, -1))",0,"(1, 2)",8
544,"((1, 1, -1), (-1, -1, 0), (1, 1, 0))",-2,"(1, 2)",7
545,"((1, 1, -1), (-1, -1, 0), (1, -1, 1))",0,"(1, 2)",8
546,"((1, 1, -1), (-1, -1, 0), (1, 0, 1))",-2,"(1, 2)",7
547,"((1, 1, -1), (-1, -1, 0), (1, 0, 0))",0,"(1, 2)",6
548,"((1, 1, -1), (-1, 0, -1), (1, 1, 0))",-2,"(1, 1)",7
549,"((1, 1, -1), (-1, 0, -1), (1, -1, 1))",2,"(1, 1)",8
550,"((1, 1, -1), (-1, 0, -1), (1, 0, 1))",-2,"(1, 1)",7
551,"((1, 1, -1), (-1, 0, -1), (1, 0, 0))",-2,"(1, 1)",6
552,"((1, 1, -1), (-1, 0, 0), (1, -1, 1))",0,"(1, 1)",7
553,"((1, 1, -1), (-1, 0, 0), (1, -1, 0))",0,"(1, 1)",6
554,"((1, 1, -1), (-1, 0, 0), (1, 1, -1))",-2,"(1, 2)",7
555,"((1, 1, -1), (-1, 0, 0), (1, 0, -1))",0,"(1, 2)",6
556,"((1, 1, -1), (-1, 0, 0), (1, 0, 0))",-2,"(1, 2)",5
557,"((1, 1, -1), (-1, -1, 0), (0, 1, 1))",-2,"(1, 2)",7
558,"((1, 1, -1), (-1, -1, 0), (0, 1, 0))",-2,"(1, 2)",6
559,"((1, 1, -1), (-1, 0, -1), (-1, 1, 1))",2,"(1, 1)",8
560,"((1, 1, -1), (-1, 0, -1), (0, 1, 1))",-2,"(1, 1)",7
561,"((1, 1, -1), (-1, 0, -1), (0, 1, 0))",2,"(1, 1)",6
562,"((1, 1, -1), (-1, 0, 0), (-1, 1, 1))",-2,"(1, 1)",7
563,"((1, 1, -1), (-1, 0, 0), (-1, 1, 0))",2,"(1, 1)",6
564,"((1, 1, -1), (-1, 0, 0), (0, 1, -1))",2,"(1, 1)",6
565,"((1, 1, -1), (-1, 0, 0), (0, 1, 0))",-2,"(1, 1)",5
566,"((1, 1, -1), (-1, -1, 0), (0, 0, 1))",-2,"(1, 2)",6
567,"((1, 1, -1), (-1, 0, -1), (0, 0, 1))",2,"(1, 1)",6
568,"((1, 1, -1), (-1, 0, 0), (-1, 0, 1))",2,"(1, 1)",6
569,"((1, 1, -1), (-1, 0, 0), (0, -1, 1))",2,"(1, 1)",6
570,"((1, 1, -1), (-1, 0, 0), (0, 0, 1))",-2,"(1, 1)",5
571,"((1, 1, -1), (-1, 0, 0), (0, 0, 0))",2,"(1, 1)",4
572,"((1, 1, -1), (1, -1, -1), (0, 1, 0))",-2,"(2, 0)",7
573,"((1, 1, -1), (1, -1, -1), (0, -1, 1))",2,"(2, 0)",8
574,"((1, 1, -1), (1, -1, -1), (0, 0, 1))",-2,"(2, 0)",7
575,"((1, 1, -1), (1, -1, -1), (0, 0, 0))",2,"(2, 0)",6
576,"((1, 1, -1), (1, -1, 1), (0, -1, -1))",2,"(2, 0)",8
577,"((1, 1, -1), (1, -1, 1), (0, -1, 0))",-2,"(2, 0)",7
578,"((1, 1, -1), (1, -1, 0), (0, -1, 1))",-2,"(2, 0)",7
579,"((1, 1, -1), (1, -1, 0), (0, -1, 0))",2,"(2, 0)",6
580,"((1, 1, -1), (1, -1, 1), (0, 0, -1))",-2,"(2, 0)",7
581,"((1, 1, -1), (1, -1, 0), (0, 1, -1))",-2,"(1, 2)",7
582,"((1, 1, -1), (1, -1, 0), (0, 0, -1))",2,"(2, 0)",6
583,"((1, 1, -1), (1, -1, 0), (0, 0, 0))",-2,"(2, 0)",5
584,"((1, 1, -1), (0, -1, 1), (1, -1, -1))",2,"(1, 0)",8
585,"((1, 1, -1), (0, -1, 1), (1, -1, 0))",0,"(1, 0)",7
586,"((1, 1, -1), (0, -1, 1), (0, -1, 1))",-2,"(2, 0)",7
587,"((1, 1, -1), (0, -1, 1), (0, -1, 0))",0,"(2, 0)",6
588,"((1, 1, -1), (0, -1, 1), (1, 0, -1))",0,"(1, 0)",7
589,"((1, 1, -1), (0, -1, 1), (0, 1, -1))",-2,"(2, 0)",7
590,"((1, 1, -1), (0, -1, 1), (0, 0, -1))",0,"(2, 0)",6
591,"((1, 1, -1), (0, -1, 1), (0, 0, 0))",-2,"(2, 0)",5
592,"((1, 1, -1), (0, -1, -1), (1, 1, 0))",-2,"(1, 0)",7
593,"((1, 1, -1), (0, -1, -1), (1, -1, 1))",2,"(1, 0)",8
594,"((1, 1, -1), (0, -1, -1), (1, 0, 1))",-2,"(1, 0)",7
595,"((1, 1, -1), (0, -1, -1), (1, 0, 0))",2,"(1, 0)",6
596,"((1, 1, -1), (0, -1, 0), (1, -1, 1))",0,"(1, 0)",7
597,"((1, 1, -1), (0, -1, 0), (1, -1, 0))",2,"(1, 0)",6
598,"((1, 1, -1), (0, -1, 0), (1, 1, -1))",-2,"(1, 2)",7
599,"((1, 1, -1), (0, -1, 0), (1, 0, -1))",2,"(1, 0)",6
600,"((1, 1, -1), (0, -1, 0), (1, 0, 0))",0,"(1, 0)",5
601,"((1, 1, -1), (0, -1, -1), (0, 1, 1))",-2,"(1, 0)",7
602,"((1, 1, -1), (0, -1, -1), (0, 1, 0))",-2,"(1, 0)",6
603,"((1, 1, -1), (0, -1, 0), (0, 1, -1))",-2,"(1, 0)",6
604,"((1, 1, -1), (0, -1, 0), (0, 1, 0))",-2,"(1, 0)",5
605,"((1, 1, -1), (0, -1, -1), (0, 0, 1))",-2,"(1, 0)",6
606,"((1, 1, -1), (0, -1, 0), (0, -1, 1))",0,"(2, 0)",6
607,"((1, 1, -1), (0, -1, 0), (0, 0, 1))",-2,"(1, 0)",5
608,"((1, 1, -1), (0, -1, 0), (0, 0, 0))",0,"(2, 0)",4
609,"((1, 1, -1), (1, 1, -1), (-1, -1, 0))",2,"(2, 2)",8
610,"((1, 1, -1), (1, 1, -1), (-1, 0, 0))",-2,"(2, 2)",7
611,"((1, 1, -1), (1, 0, -1), (-1, 1, 0))",-2,"(1, 1)",7
612,"((1, 1, -1), (1, 0, -1), (-1, -1, 1))",2,"(1, 1)",8
613,"((1, 1, -1), (1, 0, -1), (-1, 0, 1))",-2,"(1, 1)",7
614,"((1, 1, -1), (1, 0, -1), (-1, 0, 0))",-2,"(1, 1)",6
615,"((1, 1, -1), (1, 1, -1), (0, -1, 0))",-2,"(2, 2)",7
616,"((1, 1, -1), (1, 0, -1), (0, -1, 1))",2,"(1, 1)",7
617,"((1, 1, -1), (1, 0, -1), (0, -1, 0))",2,"(2, 0)",6
618,"((1, 1, -1), (1, 0, -1), (0, 0, 0))",-2,"(2, 0)",5
619,"((1, 1, -1), (0, 1, -1), (-1, 0, 0))",2,"(2, 1)",6
620,"((1, 1, -1), (0, 1, -1), (1, -1, 0))",-2,"(2, 2)",7
621,"((1, 1, -1), (0, 1, -1), (0, -1, 0))",2,"(2, 2)",6
622,"((1, 1, -1), (0, 1, -1), (0, 0, 0))",-2,"(2, 2)",5
623,"((1, 1, -1), (0, 0, -1), (1, -1, 1))",2,"(1, 0)",7
624,"((1, 1, -1), (0, 0, -1), (1, -1, 0))",2,"(1, 0)",6
625,"((1, 1, -1), (0, 0, -1), (1, 0, 0))",-2,"(1, 0)",5
626,"((1, 1, -1), (0, 0, -1), (-1, 1, 1))",-2,"(1, 1)",7
627,"((1, 1, -1), (0, 0, -1), (-1, 1, 0))",2,"(1, 1)",6
628,"((1, 1, -1), (0, 0, -1), (0, 1, 0))",-2,"(1, 1)",5
629,"((1, 1, -1), (0, 0, -1), (-1, 0, 1))",2,"(1, 1)",6
630,"((1, 1, -1), (0, 0, -1), (0, -1, 1))",2,"(1, 0)",6
631,"((1, 1, -1), (0, 0, -1), (0, 0, 1))",-2,"(1, 1)",5
632,"((1, 1, -1), (0, 0, -1), (0, 0, 0))",-2,"(1, 0)",4
633,"((1, 1, -1), (1, 1, 0), (-1, -1, 0))",-2,"(2, 2)",7
634,"((1, 1, -1), (1, 0, 1), (-1, -1, 0))",-2,"(1, 1)",7
